system:index,B10,B2,B3,B4,B5,B6,B7,Hillshade,MNDWI,NDVI,id,slope,.geo,Class,Sensor,B10_normalized
93_0,289.0687,0.1524892,0.14397426,0.12277848,0.10393376,0.1074324,0.085702546,193,0.14534959,-0.08312178,1651305793,2.3298664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.2126154673691,-43.63373440101957]}",BareSurface,LT04,0.6060043646550054
94_0,281.22528,0.1270183,0.10711392,0.084440604,0.06960557,0.07089242,0.053634383,108,0.2034843,-0.09630254,-317521302,33.001553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3889200713733,-43.55809770944491]}",BareSurface,LT04,0.4393515442553961
95_0,285.90665,0.13409355,0.110185616,0.10087112,0.09020248,0.1394049,0.11135707,166,-0.117068864,-0.05583525,-708963535,26.173084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.62254074938355,-43.3816322277068]}",BareSurface,LT04,0.5388188064744438
96_0,290.39716,0.17088486,0.15318933,0.13647059,0.11766504,0.1257024,0.09211618,189,0.098557726,-0.07399808,-945255516,0.85773873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.50233073762672,-43.49813915656772]}",BareSurface,LT04,0.634230776830825
97_0,292.14493,0.1270183,0.11325731,0.10908639,0.0936353,0.11885115,0.09852981,191,-0.024100097,-0.07621823,43030586,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.32451136254826,-43.604736912809216]}",BareSurface,LT04,0.6713664650777665
98_0,290.83658,0.13692366,0.1194007,0.10360955,0.08676966,0.096013665,0.079288915,198,0.10856768,-0.088454425,-483597360,6.348753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.34216969853006,-43.58755198200108]}",BareSurface,LT04,0.6435673394960914
99_0,301.32462,0.16522466,0.1746912,0.1802853,0.17602296,0.21248485,0.16266613,253,-0.09761361,-0.011962515,1467111057,27.945396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.40864331881525,-43.66814145955563]}",BareSurface,LT04,0.8664116403831936
100_0,282.65118,0.118528,0.10097054,0.08991744,0.0764712,0.08231117,0.066461645,101,0.10180704,-0.08081225,1700824435,33.011944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.41268372079148,-43.673564695114855]}",BareSurface,LT04,0.46964830977449434
101_0,298.06598,0.14824405,0.15011764,0.14742427,0.13139631,0.17366113,0.13059796,255,-0.07271475,-0.057484843,-1553592454,32.308136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.57870689228767,-43.66727402013682]}",BareSurface,LT04,0.7971737892076889
102_0,300.51788,0.18786545,0.20233645,0.2076695,0.21035115,0.24445733,0.18832067,255,-0.09427367,0.006415132,932079483,33.568897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.75135479099035,-43.670211023172854]}",BareSurface,LT04,0.8492704575408647
103_0,284.98642,0.13267851,0.13168748,0.13373217,0.13482913,0.16909362,0.12418434,165,-0.124363355,0.004084594,-1076235617,29.705317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.77905716255722,-43.7267229003216]}",BareSurface,LT04,0.5192662484173293
104_0,284.05838,0.14541395,0.14704594,0.14468583,0.14512758,0.18279612,0.14983886,166,-0.10838576,0.0015242391,-1578153541,35.96026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.67990103528174,-43.74107458242829]}",BareSurface,LT04,0.4995477476302166
105_0,284.05838,0.14258386,0.15626103,0.1665932,0.17602296,0.27414608,0.21718201,173,-0.273892,0.027522834,-1904235743,24.516842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.84818323720535,-43.788152120919605]}",BareSurface,LT04,0.4995477476302166
106_0,279.77985,0.1298484,0.13168748,0.13647059,0.13482913,0.18051237,0.13059796,131,-0.15638986,-0.0060503283,-1993309464,30.047783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.66708064059688,-43.83584837091882]}",BareSurface,LT04,0.4086398156739602
107_0,302.12622,0.14965911,0.16854781,0.19671582,0.2549778,0.3700635,0.30055922,193,-0.37413937,0.12898561,-823986587,1.4636843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.82457221262683,-43.95666776898183]}",BareSurface,LT04,0.8834436112367663
108_0,300.9219,0.16805476,0.18390627,0.20219266,0.26527625,0.37919852,0.31980014,195,-0.34681332,0.13494714,-1158458381,1.0985816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8405810905603,-43.98262146753912]}",BareSurface,LT04,0.8578548598166387
109_0,300.11258,0.16522466,0.17776288,0.19671582,0.26870906,0.39518476,0.3326274,199,-0.3794795,0.15468284,-1884954839,8.628219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.02654109200134,-44.081317470352985]}",BareSurface,LT04,0.8406588585052446
110_0,299.70596,0.11711295,0.11325731,0.12277848,0.15885887,0.25815982,0.23321609,191,-0.39013416,0.12810937,-240901707,0.45630735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.20675853832526,-43.970120722134965]}",BareSurface,LT04,0.832019212811034
111_0,301.32462,0.1241882,0.12861578,0.13647059,0.21035115,0.29698357,0.24925017,192,-0.3956016,0.21302174,1793629999,0.76290166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.3289996473313,-43.82424485586197]}",BareSurface,LT04,0.8664116403831936
112_0,297.65256,0.1383387,0.15318933,0.16933163,0.23438089,0.3700635,0.32300693,193,-0.414473,0.16112769,-1037510087,0.589615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.31216216915675,-43.74325747294061]}",BareSurface,LT04,0.7883896607267952
113_0,296.82147,0.12843335,0.12861578,0.15563951,0.22408243,0.365496,0.28452516,188,-0.47940615,0.18024482,1396469804,3.1004868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.22772186080758,-43.6807893228204]}",BareSurface,LT04,0.7707311020233323
114_0,300.11258,0.11994305,0.12861578,0.14742427,0.23094806,0.34950978,0.28452516,192,-0.46199998,0.22074498,-94169235,1.6913044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.15352370768585,-43.629319827611305]}",BareSurface,LT04,0.8406588585052446
115_0,296.4038,0.17654505,0.19312136,0.2076695,0.21035115,0.26957858,0.20756155,248,-0.16524146,0.006415132,-1862009986,31.589197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8096235156355,-43.60171180296443]}",BareSurface,LT04,0.7618566718007632
116_0,286.3639,0.1722999,0.15933272,0.15016268,0.14512758,0.13255364,0.10815026,207,0.0917449,-0.017051365,936415801,31.528372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.9962933330391,-43.71550634576061]}",BareSurface,LT04,0.5485342115053767
117_0,283.1223,0.1439989,0.12554409,0.11730164,0.10393376,0.08459492,0.066461645,181,0.19486704,-0.060423803,-183716780,8.767425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.9521913274021,-43.72456461301108]}",BareSurface,LT04,0.47965841719532115
118_0,288.62238,0.1439989,0.12861578,0.1118248,0.097068116,0.086878665,0.07287528,204,0.1936807,-0.07064235,-1999575887,6.4915047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0451700054317,-43.7332125872366]}",BareSurface,LT04,0.5965211944561959
119_0,290.83658,0.14824405,0.13168748,0.12004007,0.10050094,0.096013665,0.076082096,217,0.15666945,-0.08859634,-358089302,12.825901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0564379819144,-43.70359330402542]}",BareSurface,LT04,0.6435673394960914
120_0,293.43875,0.13692366,0.12247239,0.10634796,0.097068116,0.10058116,0.079288915,201,0.09814338,-0.045620028,-1969306866,3.7242744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.07808036251203,-43.70052850831698]}",BareSurface,LT04,0.6988568649402538
121_0,293.43875,0.18786545,0.18083458,0.17207004,0.15199323,0.15995863,0.13380478,255,0.06125693,-0.06195337,-1069221533,33.60966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.11524596559155,-43.654361766164335]}",BareSurface,LT04,0.6988568649402538
122_0,298.06598,0.16522466,0.15933272,0.1529011,0.13826194,0.15082364,0.11777071,236,0.027434822,-0.0502782,1928015228,27.068787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1072581453531,-43.66618493160755]}",BareSurface,LT04,0.7971737892076889
123_0,290.83658,0.1807902,0.16547611,0.15563951,0.14169477,0.13483739,0.10494344,244,0.10202247,-0.046899218,730922098,35.81992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.06781992070773,-43.64182942533433]}",BareSurface,LT04,0.6435673394960914
124_0,293.43875,0.16805476,0.15933272,0.15016268,0.1657245,0.2102011,0.17870021,246,-0.13765554,0.04926385,-852318476,21.579391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0323686100807,-43.62586781439329]}",BareSurface,LT04,0.6988568649402538
125_0,294.7185,0.17371495,0.15626103,0.14468583,0.121097855,0.1257024,0.10494344,255,0.10837799,-0.08874878,-1505326826,35.15051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.21324243330278,-43.58565690709307]}",BareSurface,LT04,0.7260483129191198
126_0,288.17432,0.14258386,0.12861578,0.11456323,0.097068116,0.10058116,0.079288915,191,0.122316726,-0.082667865,-2063589204,4.18512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.37390390843532,-43.57341359079735]}",BareSurface,LT04,0.5870010536619698
127_0,291.71045,0.21050626,0.20233645,0.18576214,0.15885887,0.17822862,0.14342524,228,0.06334746,-0.07806626,-1742214349,35.745613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.38722719570416,-43.54188109833265]}",BareSurface,LT04,0.6621348649075317
128_0,286.3639,0.1666397,0.15318933,0.14194742,0.13482913,0.1211349,0.095323,186,0.11684871,-0.025718525,376989862,4.615724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.11937617750812,-43.49880238500362]}",BareSurface,LT04,0.5485342115053767
129_0,286.3639,0.1524892,0.13475917,0.12277848,0.110799395,0.09372991,0.079288915,179,0.1795677,-0.0512852,-64222773,8.31089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.13606498331373,-43.499469961624484]}",BareSurface,LT04,0.5485342115053767
130_0,285.90665,0.16805476,0.14397426,0.13373217,0.12453067,0.1074324,0.08890936,188,0.14534959,-0.03562842,468807646,1.8831605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1393325042183,-43.47842463038536]}",BareSurface,LT04,0.5388188064744438
131_0,293.43875,0.2006009,0.19004966,0.18302372,0.17602296,0.16909362,0.14983886,255,0.05835008,-0.019498186,-1406963649,42.888943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.17874798395871,-43.471421055047884]}",BareSurface,LT04,0.6988568649402538
132_0,290.83658,0.19069555,0.18083458,0.17480846,0.17602296,0.21705236,0.18190703,255,-0.0910253,0.0034617886,1770018205,35.094627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.24018927196093,-43.45212639207269]}",BareSurface,LT04,0.6435673394960914
133_0,292.14493,0.21475141,0.20540814,0.19945423,0.18975423,0.18736361,0.16587295,255,0.04594152,-0.024922378,2111421777,31.384329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.27581771091636,-43.44938615425914]}",BareSurface,LT04,0.6713664650777665
134_0,288.62238,0.14258386,0.12861578,0.11730164,0.10393376,0.1074324,0.08249573,213,0.08974176,-0.060423803,1547712998,7.924979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.30440539437805,-43.446051936433015]}",BareSurface,LT04,0.5965211944561959
135_0,286.3639,0.1383387,0.1194007,0.10634796,0.0936353,0.102864906,0.085702546,157,0.07439656,-0.063568644,1932146545,13.627997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3139954483981,-43.4504319578218]}",BareSurface,LT04,0.5485342115053767
136_0,284.98642,0.14682901,0.12554409,0.11456323,0.10393376,0.1165674,0.095323,175,0.037076652,-0.04864812,-1108363341,5.715442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.32733063543623,-43.45159170295719]}",BareSurface,LT04,0.5192662484173293
137_0,286.81927,0.1722999,0.15318933,0.13373217,0.11423221,0.11428365,0.09211618,197,0.1454565,-0.078640155,1725816929,4.0982304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.36406445256927,-43.48448757753846]}",BareSurface,LT04,0.5582096712952863
138_0,291.27435,0.15673436,0.13475917,0.12277848,0.10393376,0.11885115,0.09852981,199,0.06272625,-0.08312178,1047222118,2.7117271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3601520153329,-43.46852812761573]}",BareSurface,LT04,0.6528688438381178
139_0,288.62238,0.15673436,0.13475917,0.12004007,0.10393376,0.109716155,0.08890936,206,0.10243577,-0.07191156,-861262828,5.4112926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.36581387437198,-43.45910512639884]}",BareSurface,LT04,0.5965211944561959
140_0,296.82147,0.20201597,0.19619305,0.18850055,0.16915733,0.18051237,0.14983886,255,0.041625857,-0.054083046,279219132,32.225407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.37411658554794,-43.44510409300495]}",BareSurface,LT04,0.7707311020233323
141_0,289.0687,0.1581494,0.14704594,0.139209,0.1279635,0.1165674,0.09852981,254,0.11561834,-0.0420908,131938157,41.596397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.32652699820997,-43.42376348769139]}",BareSurface,LT04,0.6060043646550054
142_0,291.71045,0.1836203,0.17776288,0.16385478,0.1485604,0.15082364,0.11777071,255,0.081985235,-0.04895528,1037000860,39.318863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4949323374086,-43.406262278059884]}",BareSurface,LT04,0.6621348649075317
143_0,285.4475,0.1383387,0.12247239,0.10634796,0.09020248,0.10058116,0.08249573,142,0.09814338,-0.082144216,1879104720,34.908504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.50051198201325,-43.40358545506846]}",BareSurface,LT04,0.5290630312531138
144_0,290.83658,0.1411688,0.1194007,0.10634796,0.08676966,0.096013665,0.069668464,247,0.10856768,-0.101380184,-1773963522,23.09693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.53536284630917,-43.448844407471356]}",BareSurface,LT04,0.6435673394960914
145_0,293.00906,0.15673436,0.15011764,0.13373217,0.12453067,0.1394049,0.11135707,249,0.037001412,-0.03562842,1211443607,39.508545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.645933539015,-43.43492325670223]}",BareSurface,LT04,0.6897270401447543
146_0,289.0687,0.1524892,0.13475917,0.12004007,0.10736658,0.1211349,0.095323,161,0.05324185,-0.055730518,1960874123,32.909126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.65611068011563,-43.33959698409791]}",BareSurface,LT04,0.6060043646550054
147_0,290.83658,0.19211061,0.18390627,0.18302372,0.17602296,0.16909362,0.13059796,252,0.041962188,-0.019498186,-237243814,32.033695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.60244309889106,-43.3399633040351]}",BareSurface,LT04,0.6435673394960914
148_0,295.98468,0.1666397,0.14704594,0.12825532,0.10736658,0.11199991,0.08890936,255,0.13528892,-0.08865367,673201816,36.121403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.83237615309554,-43.304873275340945]}",BareSurface,LT04,0.7529514327486816
149_0,293.00906,0.16380961,0.14397426,0.13099374,0.11766504,0.13483739,0.11135707,253,0.032770764,-0.053602375,-1409613927,22.77993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.90307477537172,-43.274159188928856]}",BareSurface,LT04,0.6897270401447543
150_0,298.88867,0.18786545,0.19926475,0.20219266,0.19661987,0.2284711,0.18190703,255,-0.06828128,-0.013973473,1251597218,40.617317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3410957780831,-43.719905015776106]}",BareSurface,LT04,0.8146538691746612
151_0,296.82147,0.19211061,0.20540814,0.20493108,0.20691833,0.26957858,0.21397519,255,-0.13509943,0.0048251827,-1642634267,36.038986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.45449945253057,-43.78181895531106]}",BareSurface,LT04,0.7707311020233323
152_0,295.14206,0.16522466,0.15318933,0.14194742,0.12453067,0.16909362,0.12739116,196,-0.049348846,-0.06535901,-1507854936,25.06452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.73635164283232,-43.86682196284509]}",BareSurface,LT04,0.7350478907319183
153_0,304.10852,0.1270183,0.14090256,0.17480846,0.26184344,0.40660352,0.28131834,193,-0.48529315,0.1993235,967441510,2.7365906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.97080051458897,-43.89926554410716]}",BareSurface,LT04,0.925562468301433
154_0,298.88867,0.1270183,0.13168748,0.16385478,0.2755747,0.34494227,0.21718201,192,-0.44742233,0.2542386,-1849435599,0.5999938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.27508367504322,-44.02588845637975]}",BareSurface,LT04,0.8146538691746612
155_0,300.9219,0.1553193,0.14090256,0.13099374,0.121097855,0.13483739,0.09852981,192,0.021995997,-0.039255112,-1233701307,0.8482902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.85328899581435,-43.52938244682197]}",BareSurface,LT04,0.8578548598166387
156_0,298.88867,0.1807902,0.16854781,0.15837795,0.14169477,0.15767488,0.13380478,193,0.03332978,-0.05559711,-518091960,1.0022795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.84708259129243,-43.48777451664236]}",BareSurface,LT04,0.8146538691746612
157_0,295.14206,0.11994305,0.10711392,0.09813271,0.1485604,0.24674109,0.16907977,197,-0.39458865,0.2044147,1431454769,1.8373306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.93781936465885,-43.282017398307204]}",BareSurface,LT04,0.7350478907319183
158_0,282.65118,0.1100377,0.10097054,0.08717903,0.083336845,0.06860868,0.050427567,136,0.19083622,-0.022532696,-2113786506,25.17549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.44339123045162,-43.14502334446944]}",BareSurface,LT04,0.46964830977449434
159_0,295.14206,0.14965911,0.13475917,0.13373217,0.1279635,0.123418644,0.09852981,205,0.043925263,-0.022043435,-2082220437,4.6291156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.25755492918665,-43.081837841662775]}",BareSurface,LT04,0.7350478907319183
160_0,292.14493,0.15390426,0.14090256,0.12825532,0.1485604,0.19878235,0.15304568,235,-0.17039259,0.073352344,77596191,18.086878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.75603906636613,-43.3395836462149]}",BareSurface,LT04,0.6713664650777665
161_0,293.86685,0.17937516,0.16854781,0.15563951,0.13482913,0.14625613,0.10815026,198,0.070811294,-0.07164416,1964632273,2.350911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.47533972291546,-43.57257347330955]}",BareSurface,LT04,0.7079529062606305
162_0,291.27435,0.1383387,0.1194007,0.10908639,0.0936353,0.1165674,0.095323,194,0.012007128,-0.07621823,-1807533990,3.317654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3346306555239,-43.59723280569867]}",BareSurface,LT04,0.6528688438381178
163_0,299.29797,0.12843335,0.12247239,0.11456323,0.18975423,0.26729482,0.16587295,186,-0.37156135,0.24708082,1886446055,1.9296405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.30194384398962,-43.62756175025764]}",BareSurface,LT04,0.8233504580848006
164_0,291.71045,0.13692366,0.12554409,0.1118248,0.097068116,0.102864906,0.08249573,202,0.09929197,-0.07064235,1729527636,3.9988894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.18474293038167,-43.65974072419253]}",BareSurface,LT04,0.6621348649075317
165_0,293.86685,0.13267851,0.11325731,0.09813271,0.08676966,0.08916242,0.069668464,191,0.11903432,-0.061454292,-1618092183,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.18869702193453,-43.670033412903386]}",BareSurface,LT04,0.7079529062606305
166_0,290.83658,0.11145275,0.088683754,0.07622535,0.06617275,0.073176175,0.060048014,160,0.09580863,-0.07059504,39151005,17.276167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1968974666867,-43.66901084456005]}",BareSurface,LT04,0.6435673394960914
167_0,293.00906,0.1298484,0.110185616,0.09813271,0.07990403,0.08459492,0.069668464,178,0.1313822,-0.10238718,1998572926,4.8103724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.2062190156376,-43.63936270925172]}",BareSurface,LT04,0.6897270401447543
168_0,288.62238,0.14824405,0.12861578,0.11456323,0.0936353,0.1074324,0.08249573,202,0.08974176,-0.1005191,-1576847486,6.0205307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.21864134068832,-43.599200102926595]}",BareSurface,LT04,0.5965211944561959
169_0,286.3639,0.16097951,0.13783087,0.12277848,0.10393376,0.10514866,0.08890936,170,0.13450603,-0.08312178,-714034207,8.0098505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.23678137463122,-43.57555176965194]}",BareSurface,LT04,0.5485342115053767
170_0,289.0687,0.1553193,0.13783087,0.1255169,0.11766504,0.12798615,0.10494344,178,0.037035704,-0.03228804,546630852,4.7569757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.00583924000452,-43.61105360858043]}",BareSurface,LT04,0.6060043646550054
